word sentid sentpos wlen surp entropy entred
what 0 0 4 5.713566303253174 3.513277769088745 0
did 0 1 3 8.372754096984863 7.684108257293701 0
they 0 2 4 5.925095558166504 4.202775955200195 3.481332302093506
not 0 3 3 9.222152709960938 4.235968112945557 0
like 0 4 4 6.61514139175415 5.978592395782471 0
that 0 5 4 4.594912528991699 5.352715969085693 0.6258764266967773
<unk> 0 6 5 7.119565010070801 5.033242702484131 0.3194732666015625
likes 0 7 5 15.293638229370117 6.323029041290283 0
and 0 8 3 8.350045204162598 5.605439186096191 0.7175898551940918
accounts 0 9 8 14.033416748046875 6.906311988830566 0
? 0 10 1 7.161327838897705 5.465145587921143 1.4411664009094238
who 1 0 3 8.358674049377441 3.513277769088745 0
did 1 1 3 6.324079513549805 7.828018665313721 0
she 1 2 3 5.794254302978516 5.6841936111450195 2.143825054168701
hear 1 3 4 11.71895694732666 6.048729419708252 0
a 1 4 1 4.329319477081299 6.46489953994751 0
rumour 1 5 6 11.867198944091797 8.195690155029297 0
about 1 6 5 6.412530899047852 3.3251357078552246 4.870554447174072
and 1 7 3 7.798253536224365 6.498212814331055 0
wait 1 8 4 14.639273643493652 5.525529861450195 0.9726829528808594
for 1 9 3 3.1842427253723145 5.586933135986328 0
? 1 10 1 5.260903358459473 5.589491367340088 0
what 2 0 4 5.713566303253174 3.513277769088745 0
did 2 1 3 8.372754096984863 7.684108257293701 0
he 2 2 2 0.7919996380805969 4.202775955200195 3.481332302093506
hear 2 3 4 12.230670928955078 5.1960368156433105 0
that 2 4 4 3.348646640777588 5.996007919311523 0
<unk> 2 5 5 6.581947326660156 5.057984828948975 0.9380230903625488
ate 2 6 3 16.34992218017578 6.164681911468506 0
accounts 2 7 8 15.334982872009277 6.105841636657715 0.058840274810791016
and 2 8 3 7.234109878540039 5.824859142303467 0.28098249435424805
? 2 9 1 7.43909215927124 7.663370609283447 0
what 3 0 4 5.713566303253174 3.513277769088745 0
did 3 1 3 8.372754096984863 7.684108257293701 0
will 3 2 4 10.72407054901123 4.202775955200195 3.481332302093506
buy 3 3 3 11.048690795898438 4.727648735046387 0
? 3 4 1 3.058645725250244 5.972039699554443 0
what 4 0 4 5.713566303253174 3.513277769088745 0
did 4 1 3 8.372754096984863 7.684108257293701 0
you 4 2 3 8.53850269317627 4.202775955200195 3.481332302093506
read 4 3 4 11.955597877502441 5.5853190422058105 0
about 4 4 5 7.928243160247803 5.360995769500732 0.22432327270507812
and 4 5 3 8.633437156677246 4.780675411224365 0.5803203582763672
announce 4 6 8 16.93874740600586 5.841053009033203 0
about 4 7 5 10.162765502929688 3.7855148315429688 2.0555381774902344
? 4 8 1 5.8802876472473145 4.494494915008545 0
what 5 0 4 5.713566303253174 3.513277769088745 0
did 5 1 3 8.372754096984863 7.684108257293701 0
he 5 2 2 0.7919996380805969 4.202775955200195 3.481332302093506
announce 5 3 8 17.89035987854004 5.1960368156433105 0
a 5 4 1 5.693447589874268 3.648531913757324 1.5475049018859863
plan 5 5 4 10.732431411743164 8.566405296325684 0
and 5 6 3 9.130780220031738 4.018062114715576 4.548343181610107
speak 5 7 5 9.427440643310547 7.3507256507873535 0
? 5 8 1 7.636180400848389 5.310026168823242 2.0406994819641113
which 6 0 5 9.953948974609375 3.513277769088745 0
subjects 6 1 8 15.560351371765137 6.989749908447266 0
did 6 2 3 6.969738006591797 6.714735984802246 0.27501392364501953
she 6 3 3 6.716878890991211 6.841516017913818 0
not 6 4 3 7.7749505043029785 6.948436260223389 0
study 6 5 5 14.834890365600586 8.144299507141113 0
for 6 6 3 5.275135517120361 7.231721878051758 0.9125776290893555
or 6 7 2 9.055400848388672 7.786550521850586 0
fail 6 8 4 16.76811981201172 7.009978294372559 0.7765722274780273
the 6 9 3 7.682915687561035 6.0691328048706055 0.9408454895019531
test 6 10 4 11.271517753601074 10.024306297302246 0
for 6 11 3 5.425223350524902 7.923136234283447 2.101170063018799
? 6 12 1 6.796903610229492 7.649627208709717 0.27350902557373047
what 7 0 4 5.713566303253174 3.513277769088745 0
did 7 1 3 8.372754096984863 7.684108257293701 0
<unk> 7 2 5 6.089300155639648 4.202775955200195 3.481332302093506
order 7 3 5 14.052011489868164 5.318234920501709 0
for 7 4 3 5.816549301147461 5.199769973754883 0.11846494674682617
me 7 5 2 8.41956901550293 6.5806732177734375 0
and 7 6 3 7.852996826171875 5.912367820739746 0.6683053970336914
borrow 7 7 6 15.255956649780273 7.055966854095459 0
for 7 8 3 6.301445007324219 6.252414226531982 0.8035526275634766
you 7 9 3 7.123833179473877 5.727460861206055 0.5249533653259277
? 7 10 1 5.077539920806885 6.181159496307373 0
what 8 0 4 5.713566303253174 3.513277769088745 0
does 8 1 4 9.543248176574707 7.684108257293701 0
will 8 2 4 10.572831153869629 4.452472686767578 3.231635570526123
like 8 3 4 7.333287715911865 4.723418712615967 0
and 8 4 3 9.153179168701172 5.257797718048096 0
girls 8 5 5 15.094058990478516 6.650691032409668 0
? 8 6 1 5.131934642791748 5.869116306304932 0.7815747261047363
what 9 0 4 5.713566303253174 3.513277769088745 0
did 9 1 3 8.372754096984863 7.684108257293701 0
they 9 2 4 5.925095558166504 4.202775955200195 3.481332302093506
not 9 3 3 9.222152709960938 4.235968112945557 0
like 9 4 4 6.61514139175415 5.978592395782471 0
that 9 5 4 4.594912528991699 5.352715969085693 0.6258764266967773
will 9 6 4 9.995473861694336 5.033242702484131 0.3194732666015625
bought 9 7 6 18.333290100097656 5.274871826171875 0
<unk> 9 8 5 4.170714378356934 6.880474090576172 0
and 9 9 3 6.444092273712158 6.864923000335693 0.015551090240478516
? 9 10 1 7.598330974578857 7.373424530029297 0
what 10 0 4 5.713566303253174 3.513277769088745 0
did 10 1 3 8.372754096984863 7.684108257293701 0
he 10 2 2 0.7919996380805969 4.202775955200195 3.481332302093506
hear 10 3 4 12.230670928955078 5.1960368156433105 0
that 10 4 4 3.348646640777588 5.996007919311523 0
<unk> 10 5 5 6.581947326660156 5.057984828948975 0.9380230903625488
ate 10 6 3 16.34992218017578 6.164681911468506 0
and 10 7 3 7.839931011199951 6.105841636657715 0.058840274810791016
story 10 8 5 14.905461311340332 6.281503200531006 0
? 10 9 1 2.71417236328125 6.8197808265686035 0
which 11 0 5 9.953948974609375 3.513277769088745 0
things 11 1 6 13.085112571716309 6.989749908447266 0
did 11 2 3 6.165263652801514 5.379970073699951 1.6097798347473145
she 11 3 3 7.05244779586792 6.4811930656433105 0
solve 11 4 5 15.976335525512695 7.064919471740723 0
and 11 5 3 5.452042102813721 7.700305938720703 0
give 11 6 4 10.078752517700195 8.192171096801758 0
? 11 7 1 8.47225570678711 6.136016845703125 2.056154251098633
what 12 0 4 5.713566303253174 3.513277769088745 0
did 12 1 3 8.372754096984863 7.684108257293701 0
he 12 2 2 0.7919996380805969 4.202775955200195 3.481332302093506
announce 12 3 8 17.89035987854004 5.1960368156433105 0
a 12 4 1 5.693447589874268 3.648531913757324 1.5475049018859863
plan 12 5 4 10.732431411743164 8.566405296325684 0
and 12 6 3 9.130780220031738 4.018062114715576 4.548343181610107
solve 12 7 5 16.00371742248535 7.3507256507873535 0
by 12 8 2 7.76831579208374 8.030320167541504 0
? 12 9 1 12.187487602233887 9.138114929199219 0
what 13 0 4 5.713566303253174 3.513277769088745 0
does 13 1 4 9.543248176574707 7.684108257293701 0
<unk> 13 2 5 6.438573837280273 4.452472686767578 3.231635570526123
like 13 3 4 8.542428016662598 5.242737770080566 0
and 13 4 3 8.85262680053711 5.34445858001709 0
mothers 13 5 7 15.942739486694336 6.9134111404418945 0
? 13 6 1 4.739180564880371 6.165658473968506 0.7477526664733887
what 14 0 4 5.713566303253174 3.513277769088745 0
did 14 1 3 8.372754096984863 7.684108257293701 0
she 14 2 3 5.355749130249023 4.202775955200195 3.481332302093506
hear 14 3 4 12.302021026611328 5.594185829162598 0
about 14 4 5 8.468764305114746 6.05427885055542 0
