word sentid sentpos wlen surp entropy entred
how 0 0 3 7.695464134216309 8.151884078979492 0
<unk> 0 1 5 4.6413254737854 6.439456462860107 1.7124276161193848
did 0 2 3 7.589354991912842 6.828593730926514 0
she 0 3 3 9.100285530090332 5.906610488891602 0.9219832420349121
say 0 4 3 8.546956062316895 8.233443260192871 0
that 0 5 4 3.156163215637207 5.0725507736206055 3.1608924865722656
he 0 6 2 5.850760459899902 7.238879203796387 0
directed 0 7 8 11.719703674316406 7.3693013191223145 0
the 0 8 3 2.7018539905548096 6.389334201812744 0.9799671173095703
movie 0 9 5 8.68510913848877 8.945910453796387 0
that 0 10 4 3.658485174179077 6.727781772613525 2.2181286811828613
i 0 11 1 7.3193864822387695 8.111777305603027 0
saw 0 12 3 6.602133274078369 7.535669326782227 0.5761079788208008
yesterday 0 13 9 12.87002182006836 3.6989502906799316 3.836719036102295
? 0 14 1 2.9106619358062744 5.331942558288574 0
how 1 0 3 7.695464134216309 8.151884078979492 0
discreet 1 1 8 18.42484474182129 6.439456462860107 1.7124276161193848
did 1 2 3 8.748076438903809 5.940602779388428 0.4988536834716797
<unk> 1 3 5 6.153576374053955 5.398017406463623 0.5425853729248047
hire 1 4 4 16.312824249267578 5.383884429931641 0.014132976531982422
an 1 5 2 8.201603889465332 6.170139789581299 0
agent 1 6 5 6.9738593101501465 8.944003105163574 0
? 1 7 1 3.216852903366089 6.087677478790283 2.856325626373291
how 2 0 3 7.695464134216309 8.151884078979492 0
pretty 2 1 6 16.078845977783203 6.439456462860107 1.7124276161193848
does 2 2 4 8.364500045776367 6.670592784881592 0
<unk> 2 3 5 6.010563850402832 5.214016914367676 1.456575870513916
like 2 4 4 10.722359657287598 4.810905456542969 0.40311145782470703
the 2 5 3 3.4538798332214355 6.126096725463867 0
woman 2 6 5 11.647783279418945 7.739217758178711 0
? 2 7 1 6.7322773933410645 5.427818775177002 2.311398983001709
how 3 0 3 7.695464134216309 8.151884078979492 0
difficult 3 1 9 5.1480865478515625 6.439456462860107 1.7124276161193848
did 3 2 3 9.479911804199219 4.932262897491455 1.5071935653686523
he 3 3 2 6.7801971435546875 5.248301982879639 0
hear 3 4 4 11.350617408752441 8.094969749450684 0
that 3 5 4 4.0721964836120605 5.649641513824463 2.4453282356262207
you 3 6 3 9.165939331054688 7.744809627532959 0
failed 3 7 6 12.48256778717041 7.536616325378418 0.20819330215454102
the 3 8 3 5.502091884613037 4.334174156188965 3.202442169189453
test 3 9 4 11.12380313873291 9.509110450744629 0
? 3 10 1 5.4794535636901855 8.581452369689941 0.9276580810546875
whose 4 0 5 11.802082061767578 8.151884078979492 0
did 4 1 3 11.420354843139648 10.830211639404297 0
she 4 2 3 8.279073715209961 5.204277992248535 5.625933647155762
say 4 3 3 8.850595474243164 8.338264465332031 0
that 4 4 4 3.13301420211792 5.0901713371276855 3.2480931282043457
<unk> 4 5 5 4.288898468017578 7.4403300285339355 0
eats 4 6 4 16.757465362548828 6.278341770172119 1.1619882583618164
<unk> 4 7 5 3.9707300662994385 7.678452491760254 0
? 4 8 1 2.4149417877197266 5.722992897033691 1.9554595947265625
how 5 0 3 7.695464134216309 8.151884078979492 0
<unk> 5 1 5 4.6413254737854 6.439456462860107 1.7124276161193848
did 5 2 3 7.589354991912842 6.828593730926514 0
she 5 3 3 9.100285530090332 5.906610488891602 0.9219832420349121
say 5 4 3 8.546956062316895 8.233443260192871 0
that 5 5 4 3.156163215637207 5.0725507736206055 3.1608924865722656
he 5 6 2 5.850760459899902 7.238879203796387 0
announced 5 7 9 12.815892219543457 7.3693013191223145 0
a 5 8 1 5.1094746589660645 5.009963512420654 2.35933780670166
plan 5 9 4 5.8404436111450195 8.794055938720703 0
? 5 10 1 9.0225191116333 6.159914493560791 2.634141445159912
how 6 0 3 7.695464134216309 8.151884078979492 0
pretty 6 1 6 16.078845977783203 6.439456462860107 1.7124276161193848
did 6 2 3 7.904813766479492 6.670592784881592 0
he 6 3 2 6.662839889526367 5.720573425292969 0.950019359588623
hear 6 4 4 12.313078880310059 7.860480308532715 0
that 6 5 4 3.402761459350586 5.841657638549805 2.01882266998291
she 6 6 3 8.745532989501953 6.317251682281494 0
read 6 7 4 9.150602340698242 6.715060710906982 0
the 6 8 3 3.6811683177948 6.145927906036377 0.5691328048706055
<unk> 6 9 5 5.30974817276001 8.160911560058594 0
comics 6 10 6 14.041705131530762 7.511613368988037 0.6492981910705566
? 6 11 1 6.708986282348633 7.598759651184082 0
what 7 0 4 4.922242641448975 8.151884078979492 0
kind 7 1 4 13.504940032958984 6.558748245239258 1.5931358337402344
does 7 2 4 9.650274276733398 5.198221683502197 1.3605265617370605
<unk> 7 3 5 7.083278179168701 5.149625778198242 0.04859590530395508
speak 7 4 5 15.042980194091797 4.701849937438965 0.44777584075927734
a 7 5 1 6.496635437011719 4.979493141174316 0
language 7 6 8 7.485844612121582 9.012590408325195 0
? 7 7 1 5.603686332702637 7.273379802703857 1.739210605621338
how 8 0 3 7.695464134216309 8.151884078979492 0
expensive 8 1 9 12.682193756103516 6.439456462860107 1.7124276161193848
did 8 2 3 9.927155494689941 5.4981865882873535 0.9412698745727539
they 8 3 4 5.173549652099609 5.608683109283447 0
not 8 4 3 6.874357223510742 8.224211692810059 0
like 8 5 4 7.897934436798096 7.323123931884766 0.901087760925293
that 8 6 4 3.934077739715576 6.775976657867432 0.547147274017334
she 8 7 3 8.751361846923828 7.829087257385254 0
wears 8 8 5 12.610502243041992 6.937851905822754 0.8912353515625
rings 8 9 5 17.49424934387207 2.961021661758423 3.976830244064331
? 8 10 1 3.5229861736297607 6.306704044342041 0
how 9 0 3 7.695464134216309 8.151884078979492 0
pretty 9 1 6 16.078845977783203 6.439456462860107 1.7124276161193848
did 9 2 3 7.904813766479492 6.670592784881592 0
she 9 3 3 8.530299186706543 5.720573425292969 0.950019359588623
say 9 4 3 8.273161888122559 7.495635986328125 0
that 9 5 4 3.1883151531219482 5.084048748016357 2.4115872383117676
<unk> 9 6 5 4.31564998626709 7.1484808921813965 0
likes 9 7 5 14.7990083694458 5.72942590713501 1.4190549850463867
