word sentid sentpos wlen surp entropy entred
what 0 0 4 0.24559028446674347 1.4452098608016968 0
did 0 1 3 4.6956658363342285 1.6946603059768677 0
they 0 2 4 2.7368757724761963 2.710386037826538 0
not 0 3 3 1.3807231187820435 4.43010950088501 0
like 0 4 4 0.1392025202512741 1.175467610359192 3.254641890525818
that 0 5 4 0.5713328123092651 2.8800454139709473 0
<unk> 0 6 5 0.46782976388931274 3.428769588470459 0
likes 0 7 5 13.952213287353516 6.4263715744018555 0
and 0 8 3 7.9768242835998535 3.545988082885742 2.8803834915161133
accounts 0 9 8 18.423315048217773 7.276725769042969 0
? 0 10 1 0.6175568103790283 2.4032442569732666 4.873481512069702
who 1 0 3 6.81278133392334 1.4452098608016968 0
did 1 1 3 1.8186105489730835 6.302037239074707 0
she 1 2 3 7.2215352058410645 5.400730133056641 0.9013071060180664
hear 1 3 4 8.388846397399902 7.829204559326172 0
a 1 4 1 9.64858341217041 1.954176425933838 5.875028133392334
rumour 1 5 6 10.697482109069824 7.168043613433838 0
about 1 6 5 8.092408180236816 1.5636192560195923 5.604424357414246
and 1 7 3 8.802390098571777 3.981940507888794 0
wait 1 8 4 13.246816635131836 7.857750415802002 0
for 1 9 3 0.0982004702091217 0.7007042765617371 7.157046139240265
? 1 10 1 1.2234556674957275 4.181064605712891 0
what 2 0 4 0.24559028446674347 1.4452098608016968 0
did 2 1 3 4.6956658363342285 1.6946603059768677 0
he 2 2 2 2.0256972312927246 2.710386037826538 0
hear 2 3 4 4.122809410095215 6.1800336837768555 0
that 2 4 4 0.19572588801383972 1.126011848449707 5.054021835327148
<unk> 2 5 5 0.12797968089580536 1.161716341972351 0
ate 2 6 3 13.475464820861816 5.451359748840332 0
accounts 2 7 8 22.24260139465332 0.3729475438594818 5.07841220498085
and 2 8 3 6.681441307067871 3.9919986724853516 0
? 2 9 1 4.269311904907227 6.971156597137451 0
what 3 0 4 0.24559028446674347 1.4452098608016968 0
did 3 1 3 4.6956658363342285 1.6946603059768677 0
will 3 2 4 10.873763084411621 2.710386037826538 0
buy 3 3 3 9.912201881408691 6.330856800079346 0
? 3 4 1 0.6676101088523865 3.1533472537994385 3.1775095462799072
what 4 0 4 0.24559028446674347 1.4452098608016968 0
did 4 1 3 4.6956658363342285 1.6946603059768677 0
you 4 2 3 7.4061384201049805 2.710386037826538 0
read 4 3 4 7.517503261566162 5.151661396026611 0
about 4 4 5 8.056105613708496 0.6989017724990845 4.452759623527527
and 4 5 3 9.527728080749512 3.8348701000213623 0
announce 4 6 8 17.260313034057617 6.753327369689941 0
about 4 7 5 11.414493560791016 2.458390235900879 4.2949371337890625
? 4 8 1 5.87309455871582 2.9594547748565674 0
what 5 0 4 0.24559028446674347 1.4452098608016968 0
did 5 1 3 4.6956658363342285 1.6946603059768677 0
he 5 2 2 2.0256972312927246 2.710386037826538 0
announce 5 3 8 14.82025146484375 6.1800336837768555 0
a 5 4 1 8.053325653076172 1.887096643447876 4.2929370403289795
plan 5 5 4 8.988533973693848 8.689278602600098 0
and 5 6 3 8.077484130859375 3.6333746910095215 5.055903911590576
speak 5 7 5 12.902310371398926 9.295034408569336 0
? 5 8 1 1.7271512746810913 4.259779930114746 5.03525447845459
which 6 0 5 7.075401306152344 1.4452098608016968 0
subjects 6 1 8 20.05112075805664 3.9393575191497803 0
did 6 2 3 5.3233723640441895 7.793004989624023 0
she 6 3 3 8.272406578063965 6.564969062805176 1.2280359268188477
not 6 4 3 6.3079423904418945 8.183199882507324 0
study 6 5 5 14.488099098205566 7.8707990646362305 0.31240081787109375
for 6 6 3 4.358405590057373 5.957573413848877 1.9132256507873535
or 6 7 2 9.005995750427246 6.462699890136719 0
fail 6 8 4 15.622054100036621 8.331912994384766 0
the 6 9 3 6.483830451965332 4.507323741912842 3.824589252471924
test 6 10 4 10.821463584899902 8.143560409545898 0
for 6 11 3 5.065937042236328 7.638037204742432 0.5055232048034668
? 6 12 1 3.8538718223571777 6.891277313232422 0.7467598915100098
what 7 0 4 0.24559028446674347 1.4452098608016968 0
did 7 1 3 4.6956658363342285 1.6946603059768677 0
<unk> 7 2 5 1.0697267055511475 2.710386037826538 0
order 7 3 5 11.133280754089355 5.954100131988525 0
for 7 4 3 4.096385478973389 6.595581531524658 0
me 7 5 2 7.495169162750244 5.316899299621582 1.2786822319030762
and 7 6 3 6.921011924743652 3.9462027549743652 1.3706965446472168
borrow 7 7 6 20.302112579345703 6.2516560554504395 0
for 7 8 3 9.899669647216797 1.1678826808929443 5.083773374557495
you 7 9 3 6.9203996658325195 1.8774282932281494 0
? 7 10 1 0.8891986608505249 4.064870834350586 0
what 8 0 4 0.24559028446674347 1.4452098608016968 0
does 8 1 4 0.4293621778488159 1.6946603059768677 0
will 8 2 4 9.771705627441406 2.3212673664093018 0
like 8 3 4 5.512991905212402 6.002777099609375 0
and 8 4 3 10.610483169555664 3.80049467086792 2.202282428741455
girls 8 5 5 18.139314651489258 6.753896236419678 0
