word sentid sentpos wlen surp entropy entred
how 0 0 3 4.017486095428467 7.417416095733643 0
did 0 1 3 6.8300275802612305 6.302306175231934 1.115109920501709
bill 0 2 4 6.220803737640381 6.661252498626709 0
claim 0 3 5 15.329854011535645 2.6884114742279053 3.9728410243988037
that 0 4 4 3.45695161819458 5.693522930145264 0
today 0 5 5 8.83644962310791 7.187190055847168 0
is 0 6 2 5.461582183837891 6.455068111419678 0.7321219444274902
his 0 7 3 18.73159408569336 0.03724027797579765 6.41782783344388
last 0 8 4 9.656119346618652 3.7714807987213135 0
day 0 9 3 3.065723180770874 9.034076690673828 0
? 0 10 1 4.615841388702393 6.550782203674316 2.4832944869995117
how 1 0 3 4.017486095428467 7.417416095733643 0
does 1 1 4 4.844438076019287 6.302306175231934 1.115109920501709
<unk> 1 2 5 4.710355281829834 6.466169834136963 0
claim 1 3 5 12.306107521057129 5.719480514526367 0.7466893196105957
that 1 4 4 4.5692901611328125 5.435186386108398 0.28429412841796875
he 1 5 2 3.9502789974212646 6.918588161468506 0
has 1 6 3 10.023265838623047 3.970412015914917 2.948176145553589
a 1 7 1 6.066871166229248 1.4264389276504517 2.5439730882644653
boat 1 8 4 15.326682090759277 3.2472972869873047 0
and 1 9 3 8.59416675567627 6.392180442810059 0
a 1 10 1 2.446033000946045 6.543853282928467 0
car 1 11 3 13.005399703979492 6.369744300842285 0.17410898208618164
? 1 12 1 4.546298027038574 6.092050552368164 0.2776937484741211
how 2 0 3 4.017486095428467 7.417416095733643 0
did 2 1 3 6.8300275802612305 6.302306175231934 1.115109920501709
she 2 2 3 5.7873992919921875 6.661252498626709 0
think 2 3 5 3.437664270401001 4.781484603881836 1.879767894744873
that 2 4 4 4.606261730194092 4.81655216217041 0
she 2 5 3 5.252241134643555 6.332868576049805 0
bought 2 6 6 14.483360290527344 3.5278401374816895 2.8050284385681152
beans 2 7 5 17.90940284729004 5.6001811027526855 0
and 2 8 3 6.219053745269775 4.7823100090026855 0.81787109375
<unk> 2 9 5 2.706174612045288 8.890303611755371 0
? 2 10 1 4.797456741333008 7.296055793762207 1.594247817993164
how 3 0 3 4.017486095428467 7.417416095733643 0
does 3 1 4 4.844438076019287 6.302306175231934 1.115109920501709
<unk> 3 2 5 4.710355281829834 6.466169834136963 0
claim 3 3 5 12.306107521057129 5.719480514526367 0.7466893196105957
that 3 4 4 4.5692901611328125 5.435186386108398 0.28429412841796875
he 3 5 2 3.9502789974212646 6.918588161468506 0
can 3 6 3 8.188423156738281 3.970412015914917 2.948176145553589
make 3 7 4 7.982600688934326 6.304461479187012 0
<unk> 3 8 5 5.399019718170166 5.981398582458496 0.3230628967285156
and 3 9 3 7.859341144561768 6.875090599060059 0
espresso 3 10 8 20.332717895507812 6.777684211730957 0.09740638732910156
? 3 11 1 4.5812859535217285 7.08642053604126 0
how 4 0 3 4.017486095428467 7.417416095733643 0
does 4 1 4 4.844438076019287 6.302306175231934 1.115109920501709
she 4 2 3 6.129438400268555 6.466169834136963 0
know 4 3 4 2.253859281539917 4.414792060852051 2.051377773284912
that 4 4 4 3.603511333465576 5.609745025634766 0
she 4 5 3 4.464203834533691 6.533094882965088 0
failed 4 6 6 16.251787185668945 3.8314383029937744 2.7016565799713135
the 4 7 3 6.334749698638916 5.641128063201904 0
test 4 8 4 10.587815284729004 7.62987756729126 0
? 4 9 1 2.0182838439941406 6.165653705596924 1.464223861694336
how 5 0 3 4.017486095428467 7.417416095733643 0
did 5 1 3 6.8300275802612305 6.302306175231934 1.115109920501709
he 5 2 2 4.2898125648498535 6.661252498626709 0
say 5 3 3 8.3243989944458 5.281819820404053 1.3794326782226562
that 5 4 4 3.6972954273223877 5.380337715148926 0
he 5 5 2 3.1375834941864014 6.475099563598633 0
went 5 6 4 12.689824104309082 4.475148677825928 1.999950885772705
to 5 7 2 4.566859722137451 5.967037200927734 0
school 5 8 6 8.35995101928711 5.925321578979492 0.04171562194824219
? 5 9 1 3.128120183944702 5.739834785461426 0.1854867935180664
how 6 0 3 4.017486095428467 7.417416095733643 0
does 6 1 4 4.844438076019287 6.302306175231934 1.115109920501709
will 6 2 4 12.074837684631348 6.466169834136963 0
think 6 3 5 3.2845962047576904 5.156721115112305 1.3094487190246582
that 6 4 4 4.294681549072266 5.535823345184326 0
bill 6 5 4 8.480316162109375 6.732974052429199 0
is 6 6 2 8.984919548034668 1.4790624380111694 5.25391161441803
pregnant 6 7 8 22.560405731201172 0.036711569875478745 1.4423508681356907
in 6 8 2 7.593083381652832 3.1793742179870605 0
class 6 9 5 12.763561248779297 6.526449203491211 0
? 6 10 1 2.800602912902832 5.811130046844482 0.7153191566467285
how 7 0 3 4.017486095428467 7.417416095733643 0
did 7 1 3 6.8300275802612305 6.302306175231934 1.115109920501709
<unk> 7 2 5 4.9970383644104 6.661252498626709 0
claim 7 3 5 11.572877883911133 6.341743469238281 0.31950902938842773
that 7 4 4 4.434457302093506 5.295217990875244 1.046525478363037
he 7 5 2 3.8594062328338623 6.8584794998168945 0
fell 7 6 4 13.613944053649902 3.873994827270508 2.9844846725463867
asleep 7 7 6 6.268001079559326 7.464427471160889 0
in 7 8 2 6.181215286254883 5.248370170593262 2.216057300567627
class 7 9 5 14.50143814086914 6.242252826690674 0
today 7 10 5 8.454270362854004 6.015030384063721 0.22722244262695312
? 7 11 1 4.284302711486816 5.535096168518066 0.4799342155456543
how 8 0 3 4.017486095428467 7.417416095733643 0
does 8 1 4 4.844438076019287 6.302306175231934 1.115109920501709
someone 8 2 7 10.21973991394043 6.466169834136963 0
who 8 3 3 9.005790710449219 2.1325268745422363 4.333642959594727
speaks 8 4 6 14.33981704711914 4.746407985687256 0
a 8 5 1 4.293541431427002 6.208683013916016 0
<unk> 8 6 5 5.718420028686523 5.07671594619751 1.1319670677185059
language 8 7 8 10.813212394714355 6.821263313293457 0
solve 8 8 5 19.790569305419922 7.229333877563477 0
by 8 9 2 7.521969318389893 6.004902362823486 1.2244315147399902
<unk> 8 10 5 5.035553455352783 8.177659034729004 0
analysis 8 11 8 12.777518272399902 8.066661834716797 0.11099720001220703
? 8 12 1 5.353649139404297 5.5112128257751465 2.5554490089416504
how 9 0 3 4.017486095428467 7.417416095733643 0
does 9 1 4 4.844438076019287 6.302306175231934 1.115109920501709
<unk> 9 2 5 4.710355281829834 6.466169834136963 0
claim 9 3 5 12.306107521057129 5.719480514526367 0.7466893196105957
that 9 4 4 4.5692901611328125 5.435186386108398 0.28429412841796875
she 9 5 3 6.357062339782715 6.918588161468506 0
sleeps 9 6 6 18.170564651489258 3.417071580886841 3.501516580581665
with 9 7 4 6.869574546813965 5.55092191696167 0
a 9 8 1 3.2612128257751465 5.581759929656982 0
teddy 9 9 5 14.442337989807129 8.319565773010254 0
bear 9 10 4 7.562236785888672 7.264957427978516 1.0546083450317383
? 9 11 1 1.5411525964736938 4.1971869468688965 3.067770481109619
how 10 0 3 4.017486095428467 7.417416095733643 0
does 10 1 4 4.844438076019287 6.302306175231934 1.115109920501709
someone 10 2 7 10.21973991394043 6.466169834136963 0
who 10 3 3 9.005790710449219 2.1325268745422363 4.333642959594727
speaks 10 4 6 14.33981704711914 4.746407985687256 0
a 10 5 1 4.293541431427002 6.208683013916016 0
<unk> 10 6 5 5.718420028686523 5.07671594619751 1.1319670677185059
language 10 7 8 10.813212394714355 6.821263313293457 0
know 10 8 4 8.533763885498047 7.229333877563477 0
beans 10 9 5 20.35184669494629 6.312591552734375 0.9167423248291016
and 10 10 3 7.542810440063477 6.13637113571167 0.17622041702270508
<unk> 10 11 5 3.0867066383361816 9.59384822845459 0
? 10 12 1 3.8540844917297363 7.7589216232299805 1.8349266052246094
how 11 0 3 4.017486095428467 7.417416095733643 0
does 11 1 4 4.844438076019287 6.302306175231934 1.115109920501709
<unk> 11 2 5 4.710355281829834 6.466169834136963 0
hear 11 3 4 9.125540733337402 5.719480514526367 0.7466893196105957
<unk> 11 4 5 3.3613827228546143 6.745565414428711 0
and 11 5 3 9.252753257751465 6.913018226623535 0
espresso 11 6 8 19.371501922607422 7.62912654876709 0
? 11 7 1 3.205299139022827 6.054259777069092 1.574866771697998
how 12 0 3 4.017486095428467 7.417416095733643 0
does 12 1 4 4.844438076019287 6.302306175231934 1.115109920501709
<unk> 12 2 5 4.710355281829834 6.466169834136963 0
believe 12 3 7 6.1557207107543945 5.719480514526367 0.7466893196105957
<unk> 12 4 5 4.312563896179199 6.830402374267578 0
and 12 5 3 8.774209976196289 6.503124237060547 0.32727813720703125
espresso 12 6 8 20.56404685974121 6.411421775817871 0.09170246124267578
? 12 7 1 5.132711410522461 6.396397113800049 0.015024662017822266
how 13 0 3 4.017486095428467 7.417416095733643 0
did 13 1 3 6.8300275802612305 6.302306175231934 1.115109920501709
she 13 2 3 5.7873992919921875 6.661252498626709 0
know 13 3 4 1.9687097072601318 4.781484603881836 1.879767894744873
that 13 4 4 3.72176456451416 5.622155666351318 0
he 13 5 2 3.773806571960449 6.538041114807129 0
bought 13 6 6 14.134557723999023 4.026803970336914 2.511237144470215
a 13 7 1 2.9794325828552246 6.079444408416748 0
boat 13 8 4 10.989116668701172 6.686752796173096 0
yesterday 13 9 9 13.839851379394531 5.99251127243042 0.6942415237426758
? 13 10 1 3.90330171585083 6.080132484436035 0
how 14 0 3 4.017486095428467 7.417416095733643 0
did 14 1 3 6.8300275802612305 6.302306175231934 1.115109920501709
<unk> 14 2 5 4.9970383644104 6.661252498626709 0
claim 14 3 5 11.572877883911133 6.341743469238281 0.31950902938842773
that 14 4 4 4.434457302093506 5.295217990875244 1.046525478363037
he 14 5 2 3.8594062328338623 6.8584794998168945 0
got 14 6 3 9.341621398925781 3.873994827270508 2.9844846725463867
a 14 7 1 2.934937000274658 6.291710376739502 0
perfect 14 8 7 8.048651695251465 7.926509857177734 0
score 14 9 5 5.094176292419434 9.173032760620117 0
on 14 10 2 5.34846305847168 5.752758979797363 3.420273780822754
the 14 11 3 3.681248664855957 6.812596797943115 0
test 14 12 4 8.370283126831055 9.578228950500488 0
? 14 13 1 3.862062692642212 7.281225204467773 2.297003746032715
how 15 0 3 4.017486095428467 7.417416095733643 0
does 15 1 4 4.844438076019287 6.302306175231934 1.115109920501709
the 15 2 3 7.181963920593262 6.466169834136963 0
discreet 15 3 8 19.587610244750977 7.8567094802856445 0
party 15 4 5 11.878523826599121 7.8510422706604 0.005667209625244141
think 15 5 5 6.056952476501465 6.8198323249816895 1.031209945678711
that 15 6 4 4.121510028839111 5.700649261474609 1.11918306350708
the 15 7 3 5.316563606262207 6.032702922821045 0
blue 15 8 4 13.530667304992676 8.232283592224121 0
trumpet 15 9 7 21.084186553955078 7.280132293701172 0.9521512985229492
met 15 10 3 15.716495513916016 5.912457466125488 1.3676748275756836
someone 15 11 7 7.483046531677246 5.5151190757751465 0.3973383903503418
who 15 12 3 2.542814016342163 4.985884189605713 0.5292348861694336
circulated 15 13 10 21.108379364013672 5.314465045928955 0
a 15 14 1 3.8324174880981445 6.771632671356201 0
teddy 15 15 5 16.832242965698242 5.471258163452148 1.3003745079040527
bear 15 16 4 9.197299003601074 6.47658109664917 0
? 15 17 1 2.2332801818847656 5.300476551055908 1.1761045455932617
how 16 0 3 4.017486095428467 7.417416095733643 0
did 16 1 3 6.8300275802612305 6.302306175231934 1.115109920501709
<unk> 16 2 5 4.9970383644104 6.661252498626709 0
think 16 3 5 3.0210108757019043 6.341743469238281 0.31950902938842773
that 16 4 4 4.863142490386963 4.793946743011475 1.5477967262268066
the 16 5 3 5.643022060394287 6.033359050750732 0
movie 16 6 5 11.479061126708984 7.839040756225586 0
is 16 7 2 5.830448627471924 5.760105609893799 2.078935146331787
directed 16 8 8 19.519845962524414 0.27508625388145447 5.485019356012344
by 16 9 2 2.11051869392395 4.977100849151611 0
<unk> 16 10 5 2.080162763595581 6.724570274353027 0
analysis 16 11 8 15.650323867797852 5.117033004760742 1.6075372695922852
? 16 12 1 3.2623836994171143 4.784965515136719 0.33206748962402344
how 17 0 3 4.017486095428467 7.417416095733643 0
does 17 1 4 4.844438076019287 6.302306175231934 1.115109920501709
the 17 2 3 7.181963920593262 6.466169834136963 0
open 17 3 4 10.809571266174316 7.8567094802856445 0
window 17 4 6 14.430047035217285 8.036206245422363 0
claim 17 5 5 12.138833999633789 6.75267219543457 1.283534049987793
that 17 6 4 3.0946688652038574 6.9558024406433105 0
it 17 7 2 4.656852722167969 6.898892879486084 0.05690956115722656
has 17 8 3 8.43420124053955 5.4870734214782715 1.4118194580078125
a 17 9 1 6.208782196044922 1.2887790203094482 4.198294401168823
ring 17 10 4 14.120156288146973 2.589496612548828 0
and 17 11 3 8.343674659729004 6.129286766052246 0
a 17 12 1 2.129890203475952 6.116901397705078 0.012385368347167969
salad 17 13 5 17.042356491088867 7.717111110687256 0
? 17 14 1 6.478856563568115 5.6684956550598145 2.0486154556274414
how 18 0 3 4.017486095428467 7.417416095733643 0
did 18 1 3 6.8300275802612305 6.302306175231934 1.115109920501709
the 18 2 3 6.942509174346924 6.661252498626709 0
circulating 18 3 11 19.455923080444336 7.902454376220703 0
rumour 18 4 6 16.592716217041016 8.508113861083984 0
claim 18 5 5 11.613983154296875 6.634733200073242 1.8733806610107422
an 18 6 2 8.415796279907227 6.084804058074951 0.549929141998291
experience 18 7 10 8.602924346923828 8.292399406433105 0
that 18 8 4 2.0805628299713135 5.0004191398620605 3.291980266571045
she 18 9 3 5.813032150268555 7.28552770614624 0
bought 18 10 6 14.506867408752441 3.7872824668884277 3.4982452392578125
a 18 11 1 3.250490188598633 6.721471309661865 0
cup 18 12 3 13.16235637664795 6.922020435333252 0
of 18 13 2 5.714211463928223 7.417289733886719 0
coffee 18 14 6 6.00757360458374 10.13098430633545 0
? 18 15 1 3.7548253536224365 7.08912467956543 3.0418596267700195
how 19 0 3 4.017486095428467 7.417416095733643 0
does 19 1 4 4.844438076019287 6.302306175231934 1.115109920501709
<unk> 19 2 5 4.710355281829834 6.466169834136963 0
claim 19 3 5 12.306107521057129 5.719480514526367 0.7466893196105957
that 19 4 4 4.5692901611328125 5.435186386108398 0.28429412841796875
she 19 5 3 6.357062339782715 6.918588161468506 0
can 19 6 3 8.801098823547363 3.417071580886841 3.501516580581665
buy 19 7 3 9.992901802062988 5.75394344329834 0
a 19 8 1 2.969447612762451 6.163262367248535 0
story 19 9 5 9.603594779968262 8.630475044250488 0
and 19 10 3 7.615352153778076 6.081972599029541 2.5485024452209473
possibilities 19 11 13 16.256601333618164 8.826757431030273 0
? 19 12 1 3.7990217208862305 6.38286018371582 2.443897247314453
how 20 0 3 4.017486095428467 7.417416095733643 0
does 20 1 4 4.844438076019287 6.302306175231934 1.115109920501709
the 20 2 3 7.181963920593262 6.466169834136963 0
wonder 20 3 6 12.474106788635254 7.8567094802856445 0
know 20 4 4 3.5064594745635986 6.105824947357178 1.7508845329284668
that 20 5 4 2.9888217449188232 5.979423522949219 0.12640142440795898
it 20 6 2 5.05180025100708 6.674047946929932 0
asked 20 7 5 16.025806427001953 5.261098861694336 1.4129490852355957
for 20 8 3 5.490660190582275 6.050334453582764 0
an 20 9 2 7.773809909820557 6.040542125701904 0.009792327880859375
announced 20 10 9 16.319698333740234 8.812420845031738 0
plan 20 11 4 10.297627449035645 9.32261848449707 0
? 20 12 1 6.90635871887207 6.002941131591797 3.3196773529052734
how 21 0 3 4.017486095428467 7.417416095733643 0
did 21 1 3 6.8300275802612305 6.302306175231934 1.115109920501709
the 21 2 3 6.942509174346924 6.661252498626709 0
extravagant 21 3 11 19.234399795532227 7.902454376220703 0
gift 21 4 4 14.044647216796875 8.039297103881836 0
claim 21 5 5 11.420940399169922 6.4801926612854 1.5591044425964355
that 21 6 4 2.668253183364868 6.624499797821045 0
it 21 7 2 4.803937911987305 7.356921195983887 0
went 21 8 4 11.154489517211914 5.644710063934326 1.7122111320495605
to 21 9 2 4.168249607086182 5.932888031005859 0
the 21 10 3 3.4461374282836914 6.419374942779541 0
sleepy 21 11 6 16.27124786376953 9.720582008361816 0
<unk> 21 12 5 5.935052394866943 6.020023822784424 3.7005581855773926
store 21 13 5 8.794055938720703 7.335153579711914 0
? 21 14 1 2.8554182052612305 6.257587909698486 1.0775656700134277
how 22 0 3 4.017486095428467 7.417416095733643 0
does 22 1 4 4.844438076019287 6.302306175231934 1.115109920501709
the 22 2 3 7.181963920593262 6.466169834136963 0
scandalous 22 3 10 18.61980438232422 7.8567094802856445 0
phone 22 4 5 14.203863143920898 7.155052185058594 0.7016572952270508
think 22 5 5 11.199050903320312 7.039414882659912 0.11563730239868164
that 22 6 4 3.269944667816162 6.518028259277344 0.5213866233825684
the 22 7 3 5.757129669189453 6.103148937225342 0.41487932205200195
new 22 8 3 10.487905502319336 6.627299785614014 0
girl 22 9 4 9.908462524414062 9.006123542785645 0
is 22 10 2 6.990213394165039 5.40023136138916 3.6058921813964844
discreet 22 11 8 26.8052921295166 0.13567891716957092 5.264552444219589
in 22 12 2 7.455910682678223 4.768908500671387 0
school 22 13 6 8.949712753295898 6.946197032928467 0
? 22 14 1 1.408007264137268 5.112473964691162 1.8337230682373047
how 23 0 3 4.017486095428467 7.417416095733643 0
did 23 1 3 6.8300275802612305 6.302306175231934 1.115109920501709
the 23 2 3 6.942509174346924 6.661252498626709 0
funny 23 3 5 14.806502342224121 7.902454376220703 0
bean 23 4 4 17.75780487060547 7.948947906494141 0
think 23 5 5 6.631265163421631 6.496237277984619 1.4527106285095215
that 23 6 4 4.301985263824463 4.908195495605469 1.5880417823791504
it 23 7 2 5.757919788360596 6.123380184173584 0
went 23 8 4 11.492659568786621 5.1598801612854 0.9635000228881836
home 23 9 4 7.931406497955322 5.843890190124512 0
today 23 10 5 7.746664047241211 5.67240571975708 0.17148447036743164
? 23 11 1 3.237351179122925 4.638362884521484 1.0340428352355957
how 24 0 3 4.017486095428467 7.417416095733643 0
does 24 1 4 4.844438076019287 6.302306175231934 1.115109920501709
someone 24 2 7 10.21973991394043 6.466169834136963 0
who 24 3 3 9.005790710449219 2.1325268745422363 4.333642959594727
eats 24 4 4 19.417959213256836 4.746407985687256 0
a 24 5 1 3.181485891342163 6.296674728393555 0
silly 24 6 5 14.565645217895508 8.084117889404297 0
phone 24 7 5 12.41540813446045 9.135310173034668 0
wonder 24 8 6 16.523958206176758 6.271781921386719 2.863528251647949
by 24 9 2 8.3772554397583 7.496312141418457 0
<unk> 24 10 5 5.081505298614502 8.56763744354248 0
? 24 11 1 4.5435285568237305 8.051745414733887 0.5158920288085938
